Sub_Number,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Distance,PeakVelocity
76,10445405.0,10445556.0,152.0,975.8,560.4,954.0,534.9,0.75,244.0
76,10445734.0,10446028.0,295.0,948.4,528.2,1014.9,461.0,2.07,686.0
76,10446202.0,10446231.0,30.0,1020.9,468.6,916.6,595.1,3.66,262.0
76,10446367.0,10446386.0,20.0,917.9,585.9,987.0,540.8,1.68,132.0
76,10447336.0,10447532.0,197.0,991.8,560.6,950.0,519.0,1.28,1014.0
76,10448313.0,10448318.0,6.0,992.5,530.4,978.0,529.5,0.27,44.0
76,10449016.0,10449192.0,177.0,973.7,561.2,897.4,562.4,1.4,1130.0
76,10449520.0,10449543.0,24.0,896.0,549.0,1012.5,520.9,2.24,171.0
76,10449755.0,10449837.0,83.0,942.7,552.4,948.6,571.7,0.49,122.0
76,10450034.0,10450044.0,11.0,952.3,558.0,983.3,548.9,0.61,63.0
76,10450278.0,10450283.0,6.0,980.3,563.2,975.8,554.6,0.23,37.0
76,10450993.0,10451156.0,164.0,981.7,567.5,956.8,541.3,0.79,1030.0
76,10451533.0,10451550.0,18.0,945.7,538.5,1014.0,538.6,1.25,102.0
76,10451801.0,10451816.0,16.0,996.2,539.1,947.2,538.9,0.9,87.0
76,10451998.0,10452006.0,9.0,959.7,549.0,982.6,554.0,0.44,53.0
76,10452979.0,10453179.0,201.0,983.1,568.0,976.4,591.1,0.58,953.0
76,10456740.0,10456913.0,174.0,983.5,561.7,973.3,555.5,0.24,1001.0
76,10458279.0,10458625.0,347.0,988.1,570.6,992.9,556.4,0.36,855.0
76,10458804.0,10458826.0,23.0,994.8,550.0,951.3,524.7,1.01,113.0
76,10460137.0,10460265.0,129.0,983.8,575.8,987.0,562.2,0.34,1007.0
76,10460774.0,10460784.0,11.0,987.4,546.4,982.0,523.3,0.58,65.0
76,10461059.0,10461073.0,15.0,988.8,521.9,998.5,554.8,0.83,79.0
76,10461233.0,10461240.0,8.0,992.9,542.1,981.9,532.9,0.3,44.0
76,10462122.0,10462244.0,123.0,986.6,574.1,933.3,537.5,1.33,1048.0
76,10462430.0,10462451.0,22.0,930.2,508.8,1023.5,537.0,1.85,144.0
76,10462665.0,10462753.0,89.0,999.6,549.8,-99.0,-99.0,-99.0,1285.0
76,10462779.0,10462846.0,68.0,-99.0,-99.0,977.0,529.7,-99.0,602.0
76,10464047.0,10464240.0,194.0,972.1,552.5,959.1,529.3,0.62,1039.0
76,10464427.0,10464441.0,15.0,952.6,527.3,992.0,555.9,1.01,85.0
76,10464954.0,10464961.0,8.0,981.2,551.0,966.3,543.8,0.33,44.0
76,10465727.0,10465968.0,242.0,967.8,563.5,970.5,556.6,0.18,982.0
76,10466182.0,10466192.0,11.0,967.0,542.9,997.0,538.3,0.56,59.0
76,10467626.0,10467803.0,178.0,972.5,571.5,959.2,548.3,0.62,959.0
76,10468115.0,10468128.0,14.0,950.7,542.3,994.1,552.6,0.83,82.0
76,10469273.0,10469437.0,165.0,970.4,576.4,923.4,552.2,1.05,1002.0
76,10469774.0,10469793.0,20.0,921.7,537.6,997.8,536.0,1.39,120.0
76,10470399.0,10470406.0,8.0,953.2,564.0,966.4,555.4,0.32,44.0
76,10471162.0,10471394.0,233.0,976.2,578.4,949.1,598.0,0.69,990.0
76,10471535.0,10471550.0,16.0,951.1,579.9,1002.8,557.0,1.1,104.0
76,10471797.0,10471812.0,16.0,1005.9,557.8,953.4,556.5,0.96,86.0
76,10472325.0,10472337.0,13.0,969.7,566.7,971.6,535.8,0.76,69.0
76,10473376.0,10473717.0,342.0,979.4,555.6,990.9,599.5,1.1,950.0
76,10473810.0,10473856.0,47.0,995.2,603.5,966.7,563.7,1.11,143.0
76,10474054.0,10474065.0,12.0,957.7,557.5,970.1,536.2,0.57,56.0
76,10474992.0,10475146.0,155.0,970.3,563.5,953.8,573.2,0.38,998.0
76,10475393.0,10475402.0,10.0,949.7,548.5,975.1,545.1,0.47,52.0
76,10476949.0,10476961.0,13.0,965.0,547.5,1005.1,542.2,0.75,67.0
76,10477037.0,10477224.0,188.0,1010.6,561.2,942.3,551.0,1.27,902.0
76,10477434.0,10477452.0,19.0,940.7,533.6,1009.6,530.0,1.27,108.0
76,10478571.0,10478752.0,182.0,975.8,557.5,958.6,552.8,0.34,1094.0
76,10479121.0,10479131.0,11.0,959.2,549.5,978.8,533.5,0.53,56.0
76,10479724.0,10479729.0,6.0,978.9,539.3,965.2,540.6,0.25,41.0
76,10480476.0,10480689.0,214.0,970.8,559.8,956.3,546.7,0.42,998.0
76,10482714.0,10482922.0,209.0,983.8,565.9,966.0,546.0,0.59,1155.0
76,10484120.0,10484369.0,250.0,971.3,576.4,967.0,550.9,0.63,939.0
76,10486200.0,10486398.0,199.0,978.1,555.5,971.3,555.2,0.12,977.0
76,10487789.0,10488088.0,300.0,977.2,571.0,807.3,683.8,4.12,880.0
76,10488411.0,10488429.0,19.0,969.4,561.7,941.6,538.8,0.76,69.0
76,10488941.0,10488950.0,10.0,978.9,557.3,978.4,537.3,0.49,57.0
76,10489874.0,10490076.0,203.0,977.5,551.2,977.0,539.2,0.3,984.0
76,10491562.0,10491748.0,187.0,983.5,568.9,967.5,544.2,0.68,905.0
76,10493321.0,10493531.0,211.0,981.8,561.3,947.6,518.8,1.22,930.0
76,10493981.0,10493991.0,11.0,952.8,532.0,987.0,541.9,0.67,72.0
76,10495209.0,10495461.0,253.0,985.7,578.0,968.6,571.7,0.35,977.0
76,10496340.0,10496349.0,10.0,978.0,570.9,987.4,552.4,0.49,56.0
76,10497063.0,10497297.0,235.0,988.5,570.3,960.1,562.8,0.55,966.0
76,10497650.0,10497657.0,8.0,957.9,542.3,977.1,535.8,0.39,51.0
76,10498217.0,10498222.0,6.0,988.3,551.2,975.7,548.7,0.24,38.0
76,10498965.0,10499391.0,427.0,991.4,568.5,990.4,557.8,0.26,1099.0
76,10499546.0,10499560.0,15.0,983.5,553.7,981.4,518.1,0.88,82.0
76,10499794.0,10499803.0,10.0,987.1,532.2,955.7,527.2,0.59,65.0
76,10500667.0,10500844.0,178.0,977.2,556.8,972.4,552.9,0.13,950.0
76,10501502.0,10501509.0,8.0,971.6,546.8,987.8,545.1,0.3,40.0
76,10502688.0,10502829.0,142.0,964.3,573.6,975.5,561.8,0.36,1060.0
76,10503303.0,10503326.0,24.0,968.6,550.9,912.6,534.5,1.1,129.0
76,10503579.0,10503602.0,24.0,998.4,548.0,913.5,532.9,1.6,153.0
76,10503727.0,10503744.0,18.0,930.3,530.9,992.4,546.0,1.2,108.0
76,10504396.0,10504596.0,201.0,981.8,562.4,965.0,548.5,0.46,983.0
76,10504895.0,10505071.0,177.0,971.6,551.2,942.9,538.0,0.62,990.0
76,10505368.0,10505375.0,8.0,953.9,533.9,973.0,534.3,0.35,48.0
76,10506345.0,10506507.0,163.0,956.1,563.4,941.2,524.2,1.01,1046.0
76,10506887.0,10506899.0,13.0,937.9,530.1,962.4,544.6,0.57,51.0
76,10508177.0,10508394.0,218.0,949.9,556.1,944.8,583.5,0.68,981.0
76,10508585.0,10508602.0,18.0,944.4,566.6,971.1,522.4,1.2,89.0
76,10509975.0,10510164.0,190.0,974.9,551.1,949.0,602.5,1.35,912.0
76,10510516.0,10510561.0,46.0,960.7,616.1,960.9,535.5,1.98,196.0
76,10511104.0,10511111.0,8.0,953.5,534.5,971.8,538.9,0.35,46.0
76,10512161.0,10512440.0,280.0,982.6,559.9,966.9,544.3,0.48,1065.0
76,10512769.0,10512792.0,24.0,921.5,517.0,1021.0,541.5,1.92,156.0
76,10512914.0,10512926.0,13.0,1004.3,544.6,962.5,539.3,0.78,73.0
76,10513832.0,10514017.0,186.0,978.8,556.3,961.7,537.7,0.56,1040.0
76,10514655.0,10514663.0,9.0,963.8,558.3,981.0,548.9,0.39,47.0
76,10515543.0,10515785.0,243.0,979.1,545.5,971.3,530.5,0.4,928.0
76,10516310.0,10516337.0,28.0,975.4,539.1,997.9,537.1,0.42,56.0
76,10516637.0,10516644.0,8.0,996.0,541.7,978.2,541.9,0.33,43.0
76,10517631.0,10517788.0,158.0,970.3,565.1,933.0,536.6,0.98,1267.0
76,10517967.0,10517976.0,10.0,946.0,549.1,970.0,544.5,0.45,50.0
76,10519175.0,10519521.0,347.0,971.9,579.4,1041.7,599.0,1.36,1041.0
76,10519672.0,10519694.0,23.0,1034.2,590.6,971.4,526.8,1.95,155.0
76,10521059.0,10521375.0,317.0,981.4,556.3,927.0,518.0,1.37,1013.0
76,10521520.0,10521539.0,20.0,925.7,508.7,1003.5,501.0,1.44,115.0
76,10522192.0,10522199.0,8.0,995.0,527.0,979.1,535.3,0.36,48.0
76,10522959.0,10523131.0,173.0,962.5,551.0,933.0,539.9,0.61,959.0
76,10523375.0,10523388.0,14.0,928.7,527.6,971.2,514.1,0.85,77.0
76,10524801.0,10525194.0,394.0,968.1,564.0,944.8,520.9,1.15,1018.0
76,10525928.0,10525934.0,7.0,970.2,538.0,985.9,536.9,0.29,42.0
76,10526825.0,10527048.0,224.0,976.9,557.2,466.0,827.8,11.12,839.0
76,10527170.0,10527228.0,59.0,467.3,819.4,1068.4,511.5,12.99,444.0
76,10527396.0,10527443.0,48.0,1096.0,519.4,976.8,577.6,2.61,291.0
76,10527790.0,10527802.0,13.0,980.6,575.0,972.0,546.3,0.72,70.0
76,10528604.0,10528789.0,186.0,976.8,570.7,926.2,515.1,1.66,1190.0
76,10528917.0,10528986.0,70.0,932.9,506.0,247.4,1000.6,16.51,572.0
76,10529263.0,10529295.0,33.0,250.2,1040.6,-99.0,-99.0,-99.0,35.0
76,10529319.0,10529954.0,636.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0
76,10530531.0,10530679.0,149.0,968.8,558.1,910.3,510.2,1.6,1321.0
76,10531033.0,10531046.0,14.0,918.6,525.6,962.5,535.7,0.84,79.0
76,10531493.0,10531500.0,8.0,950.8,528.7,969.7,522.9,0.38,51.0
76,10532289.0,10532480.0,192.0,959.7,553.5,939.5,729.0,4.26,992.0
76,10532601.0,10532641.0,41.0,562.2,700.9,1022.0,500.6,9.62,385.0
76,10533106.0,10533134.0,29.0,1062.7,493.0,920.7,544.4,2.9,213.0
76,10533313.0,10533331.0,19.0,937.3,531.1,999.6,529.7,1.14,105.0
76,10534040.0,10534248.0,209.0,980.6,563.7,927.0,576.6,1.03,1108.0
76,10534603.0,10534616.0,14.0,924.1,575.0,967.2,553.9,0.94,85.0
76,10534920.0,10535095.0,176.0,968.7,556.5,939.7,550.3,0.55,912.0
76,10535299.0,10535307.0,9.0,943.8,533.6,969.5,534.2,0.47,57.0
76,10536303.0,10536311.0,9.0,961.9,548.6,981.9,540.3,0.42,50.0
76,10537775.0,10537969.0,195.0,971.6,565.8,952.8,519.0,1.21,972.0
76,10539952.0,10539962.0,11.0,961.1,549.1,984.8,561.5,0.53,56.0
76,10540732.0,10540737.0,6.0,983.3,551.9,977.0,542.9,0.25,40.0
76,10541338.0,10541837.0,500.0,981.3,564.5,984.6,568.3,0.11,1059.0
76,10542312.0,10542343.0,32.0,991.2,546.5,954.6,531.1,0.77,153.0
76,10542512.0,10542525.0,14.0,942.8,536.2,987.5,546.4,0.86,84.0
76,10543129.0,10543337.0,209.0,981.9,577.8,981.1,526.6,1.26,818.0
76,10543616.0,10543636.0,21.0,990.9,520.8,921.4,558.2,1.57,123.0
76,10543800.0,10543813.0,14.0,937.5,557.7,983.2,548.3,0.87,79.0
76,10544371.0,10544379.0,9.0,985.2,560.3,969.1,549.3,0.4,46.0
76,10545145.0,10545312.0,168.0,979.9,574.6,995.8,544.7,0.79,779.0
76,10545630.0,10545647.0,18.0,996.5,532.0,936.8,534.1,1.09,95.0
76,10546095.0,10546105.0,11.0,946.1,533.0,983.0,532.0,0.68,73.0
76,10546901.0,10547220.0,320.0,985.8,566.8,967.8,525.1,1.08,950.0
76,10547455.0,10547757.0,303.0,965.7,531.9,965.6,567.8,0.89,938.0
76,10547929.0,10547956.0,28.0,920.3,519.3,1042.3,552.0,2.38,178.0
76,10548089.0,10548107.0,19.0,1028.6,540.6,959.5,534.0,1.28,109.0
76,10548929.0,10549106.0,178.0,977.1,548.6,958.0,506.0,1.11,995.0
76,10550718.0,10550991.0,274.0,959.3,543.2,947.3,531.8,0.36,891.0
76,10552523.0,10552752.0,230.0,948.7,561.1,958.8,551.0,0.31,877.0
76,10553707.0,10553713.0,7.0,957.1,555.6,968.6,550.6,0.24,37.0
76,10554972.0,10554977.0,6.0,964.6,557.1,977.3,556.4,0.23,38.0
76,10556432.0,10556618.0,187.0,974.0,568.6,995.5,567.4,0.39,991.0
76,10558002.0,10558263.0,262.0,982.7,573.0,991.8,531.8,1.03,963.0
76,10558357.0,10558503.0,147.0,992.8,525.4,958.3,558.7,1.04,407.0
76,10558594.0,10558724.0,131.0,962.1,583.4,963.4,595.4,0.29,389.0
76,10559133.0,10559143.0,11.0,961.0,567.6,967.8,544.6,0.58,56.0
76,10559875.0,10560289.0,415.0,965.1,563.5,960.6,556.2,0.2,401.0
76,10560625.0,10560640.0,16.0,956.9,548.4,954.1,512.7,0.89,86.0
76,10561614.0,10561902.0,289.0,967.9,548.8,888.7,506.3,1.79,883.0
76,10562022.0,10562044.0,23.0,885.9,494.1,989.4,515.0,1.97,153.0
76,10563484.0,10563645.0,162.0,987.1,543.0,960.7,532.7,0.55,867.0
76,10564272.0,10564282.0,11.0,963.1,534.6,995.9,528.2,0.62,67.0
76,10565689.0,10565880.0,192.0,982.9,548.4,994.2,538.5,0.32,1170.0
76,10567458.0,10567652.0,195.0,973.1,549.2,984.6,538.1,0.35,448.0
76,10569211.0,10569376.0,166.0,969.3,560.6,964.3,523.8,0.91,1056.0
76,10569893.0,10569906.0,14.0,964.0,535.2,946.8,558.1,0.65,55.0
76,10570121.0,10570138.0,18.0,951.2,550.7,1002.6,524.4,1.14,98.0
76,10570276.0,10570287.0,12.0,989.8,530.9,955.9,536.5,0.64,62.0
76,10571038.0,10571396.0,359.0,961.3,567.1,913.1,511.2,1.64,1022.0
76,10571557.0,10571584.0,28.0,925.9,508.3,1011.4,547.9,1.85,169.0
76,10572961.0,10573094.0,134.0,960.9,563.7,973.3,533.5,0.78,1002.0
76,10573977.0,10573982.0,6.0,957.2,526.3,970.4,526.6,0.24,43.0
76,10574995.0,10575162.0,168.0,975.6,570.1,950.5,541.7,0.84,896.0
76,10575710.0,10575716.0,7.0,958.2,544.8,972.8,544.2,0.27,39.0
76,10576535.0,10576682.0,148.0,979.5,574.4,948.9,561.2,0.65,1104.0
76,10576944.0,10576962.0,19.0,943.8,529.0,1005.2,535.2,1.13,97.0
76,10577182.0,10577192.0,11.0,996.6,543.1,960.9,538.6,0.66,70.0
76,10578596.0,10578768.0,173.0,969.0,563.8,967.9,570.0,0.15,952.0
76,10579047.0,10579163.0,117.0,957.5,573.1,962.0,576.4,0.12,568.0
76,10579186.0,10579234.0,49.0,-99.0,-99.0,949.1,529.5,-99.0,570.0
76,10579501.0,10579510.0,10.0,962.3,522.3,981.3,536.6,0.5,57.0
76,10580281.0,10580392.0,112.0,985.1,568.6,946.6,518.4,1.43,741.0
76,10580537.0,10580718.0,182.0,943.8,517.0,949.1,558.7,1.04,773.0
76,10581938.0,10582240.0,303.0,973.4,550.5,971.7,572.8,0.55,1386.0
76,10582415.0,10582439.0,25.0,982.7,574.0,922.8,533.5,1.48,136.0
76,10582802.0,10582812.0,11.0,953.4,555.5,971.8,543.2,0.45,47.0
76,10583859.0,10584153.0,295.0,970.9,574.8,959.4,560.1,0.42,1301.0
76,10584363.0,10584530.0,168.0,966.2,574.4,961.4,576.6,0.1,147.0
76,10584791.0,10584814.0,24.0,969.7,571.2,947.4,525.1,1.21,114.0
76,10585038.0,10585045.0,8.0,951.9,545.8,972.4,552.1,0.41,54.0
76,10585735.0,10586162.0,428.0,964.0,558.0,898.7,528.5,1.4,1046.0
76,10586277.0,10586430.0,154.0,905.4,515.2,961.5,568.5,1.67,341.0
76,10586637.0,10586653.0,17.0,963.9,564.0,934.0,528.8,1.03,83.0
76,10586879.0,10586886.0,8.0,944.3,540.0,961.9,542.3,0.33,43.0
76,10587685.0,10587914.0,230.0,957.7,571.4,923.3,537.4,1.05,1302.0
76,10588094.0,10588327.0,234.0,926.7,539.8,939.1,534.3,0.26,118.0
76,10588722.0,10588731.0,10.0,938.5,532.8,965.5,537.1,0.51,56.0
76,10591457.0,10591686.0,230.0,972.5,544.5,963.1,495.8,1.22,1226.0
76,10592083.0,10592116.0,34.0,955.6,487.8,947.2,535.0,1.18,128.0
76,10592312.0,10592324.0,13.0,948.0,536.3,970.7,515.4,0.66,66.0
76,10593119.0,10593345.0,227.0,957.1,544.0,905.2,540.2,0.96,1166.0
76,10593571.0,10593591.0,21.0,918.2,537.1,991.8,531.4,1.36,116.0
76,10593883.0,10593906.0,24.0,985.6,535.7,939.2,524.0,0.9,113.0
76,10594268.0,10594281.0,14.0,939.9,527.9,973.5,546.2,0.76,74.0
76,10595047.0,10595267.0,221.0,959.5,554.9,919.5,487.9,1.82,838.0
76,10595616.0,10595637.0,22.0,920.0,481.2,972.4,534.6,1.64,135.0
76,10596777.0,10597020.0,244.0,901.6,505.9,1044.6,511.6,2.63,181.0
76,10597194.0,10597393.0,200.0,1037.6,515.1,904.4,567.2,2.76,712.0
76,10598881.0,10599099.0,219.0,943.5,557.5,981.8,554.8,0.7,402.0
76,10599421.0,10599452.0,32.0,978.8,554.5,956.2,524.5,0.85,126.0
76,10599675.0,10599694.0,20.0,950.4,531.1,1010.9,546.7,1.17,103.0
76,10599834.0,10599850.0,17.0,1001.2,545.6,953.8,530.4,0.95,84.0
76,10600617.0,10600819.0,203.0,965.6,555.3,936.3,523.0,0.96,986.0
76,10600864.0,10600887.0,24.0,936.1,517.9,1045.5,528.3,2.02,152.0
76,10600969.0,10601174.0,206.0,1040.1,539.9,978.9,536.2,1.12,768.0
76,10601669.0,10601675.0,7.0,976.3,539.3,965.7,532.2,0.26,39.0
76,10602316.0,10602540.0,225.0,977.1,559.9,968.2,540.0,0.52,857.0
76,10602648.0,10602844.0,197.0,966.5,544.5,927.3,517.0,0.99,713.0
76,10603032.0,10603051.0,20.0,937.2,512.3,1006.8,524.0,1.31,112.0
76,10603482.0,10603490.0,9.0,998.5,532.3,975.4,535.1,0.43,52.0
76,10604419.0,10604594.0,176.0,976.0,569.3,943.9,558.9,0.64,1225.0
76,10604985.0,10604995.0,11.0,933.6,554.3,963.9,548.0,0.58,62.0
76,10605373.0,10605379.0,7.0,967.9,546.7,972.5,535.3,0.29,44.0
76,10606155.0,10606365.0,211.0,971.2,562.7,978.1,530.1,0.81,965.0
76,10608003.0,10608204.0,202.0,953.2,543.2,970.0,548.8,0.34,984.0
76,10608372.0,10608604.0,233.0,959.3,555.9,926.2,552.4,0.61,452.0
76,10609807.0,10610061.0,255.0,956.7,570.4,961.0,526.8,1.08,1079.0
76,10611893.0,10612087.0,195.0,960.1,543.4,965.9,566.9,0.59,534.0
76,10612335.0,10612366.0,32.0,968.3,559.9,942.2,511.7,1.29,167.0
76,10612856.0,10612869.0,14.0,934.6,515.3,968.3,531.8,0.74,73.0
76,10613600.0,10613847.0,248.0,950.1,559.6,937.5,523.9,0.91,1170.0
76,10614530.0,10614579.0,50.0,570.4,503.1,960.4,527.6,7.13,391.0
76,10614810.0,10614830.0,21.0,992.7,535.2,953.3,542.0,0.74,90.0
76,10615330.0,10615534.0,205.0,955.0,559.6,948.6,545.6,0.36,460.0
76,10616086.0,10616092.0,7.0,954.0,536.1,964.5,528.8,0.26,40.0
76,10617269.0,10617429.0,161.0,949.0,665.5,969.0,522.0,3.53,550.0
76,10619038.0,10619265.0,228.0,948.7,535.2,950.4,522.1,0.33,1053.0
76,10620208.0,10620214.0,7.0,973.9,535.7,959.9,538.7,0.27,40.0
76,10621219.0,10621415.0,197.0,970.6,575.4,950.0,545.5,0.83,968.0
76,10622000.0,10622015.0,16.0,947.9,532.7,986.2,559.5,0.96,78.0
76,10622406.0,10622420.0,15.0,979.3,563.3,972.5,529.3,0.85,70.0
76,10623412.0,10623420.0,9.0,966.3,572.8,977.4,561.5,0.34,41.0
76,10624783.0,10624794.0,12.0,981.8,549.6,995.5,523.9,0.68,67.0
76,10624835.0,10624846.0,12.0,983.0,517.2,984.7,546.5,0.73,84.0
76,10624959.0,10625240.0,282.0,981.8,547.6,939.2,582.3,1.16,1081.0
76,10625398.0,10625435.0,38.0,937.9,558.4,980.2,543.6,0.86,83.0
76,10625815.0,10625822.0,8.0,976.0,552.4,972.3,539.9,0.32,42.0
76,10626623.0,10626780.0,158.0,972.8,569.5,956.6,543.0,0.72,1045.0
76,10627390.0,10627398.0,9.0,953.0,562.1,973.8,556.9,0.4,49.0
76,10628381.0,10628573.0,193.0,962.4,562.8,940.4,532.3,0.85,1033.0
76,10628806.0,10628828.0,23.0,934.3,524.6,1033.4,509.0,1.86,147.0
76,10629044.0,10629120.0,77.0,1017.9,536.6,-99.0,-99.0,-99.0,1084.0
76,10630390.0,10630498.0,109.0,965.3,574.3,948.1,581.8,0.36,225.0
76,10630746.0,10630755.0,10.0,943.8,550.8,972.5,548.0,0.53,59.0
76,10632258.0,10632270.0,13.0,963.2,562.1,959.4,534.1,0.69,64.0
76,10633756.0,10634135.0,380.0,973.5,567.6,957.3,503.2,1.62,965.0
76,10635033.0,10635041.0,9.0,965.5,527.7,988.5,533.5,0.45,54.0
76,10635761.0,10635920.0,160.0,983.4,561.9,993.1,530.0,0.81,1124.0
76,10637840.0,10637850.0,11.0,973.4,522.6,981.8,504.6,0.47,51.0
76,10680245.0,10680264.0,20.0,926.3,522.4,976.6,530.6,0.94,99.0
76,10681353.0,10681505.0,153.0,956.3,528.6,959.0,545.7,0.43,157.0
76,10682793.0,10682827.0,35.0,978.2,555.6,977.9,549.5,0.15,193.0
76,10682909.0,10683206.0,298.0,977.5,542.5,991.9,547.9,0.3,368.0
76,10684838.0,10684845.0,8.0,978.1,528.8,988.4,521.1,0.27,38.0
76,10685047.0,10685178.0,132.0,954.4,476.9,958.0,515.6,0.97,123.0
76,10685725.0,10685733.0,9.0,960.7,520.3,977.7,532.4,0.43,52.0
76,10686644.0,10686789.0,146.0,979.0,553.2,961.1,509.1,1.14,168.0
76,10687038.0,10687064.0,27.0,965.6,500.0,947.2,590.6,2.26,153.0
76,10687199.0,10687241.0,43.0,944.5,576.3,980.4,531.8,1.28,101.0
76,10688573.0,10688813.0,241.0,952.3,542.9,952.3,551.7,0.22,592.0
76,10689363.0,10689371.0,9.0,954.3,552.0,973.4,547.7,0.37,44.0
76,10690483.0,10690492.0,10.0,979.1,552.4,1002.2,534.6,0.61,69.0
76,10692031.0,10692220.0,190.0,935.4,496.7,940.2,534.9,0.95,97.0
76,10692569.0,10692582.0,14.0,945.9,542.7,990.9,536.7,0.84,75.0
76,10693931.0,10694129.0,199.0,979.4,571.2,989.8,576.3,0.23,116.0
76,10694431.0,10694443.0,13.0,983.6,562.1,977.1,540.6,0.54,49.0
76,10696296.0,10696307.0,12.0,960.8,556.7,975.5,533.9,0.62,69.0
76,10697710.0,10697900.0,191.0,981.4,570.8,944.6,547.8,0.88,142.0
76,10698093.0,10698116.0,24.0,937.7,536.0,1037.6,533.7,1.83,148.0
76,10699554.0,10699825.0,272.0,987.8,576.3,961.5,521.1,1.45,469.0
76,10700099.0,10700157.0,59.0,1401.7,1514.4,-99.0,-99.0,-99.0,19.0
76,10700200.0,10700209.0,10.0,971.9,520.7,975.4,565.3,1.1,121.0
76,10700491.0,10700497.0,7.0,973.4,560.1,979.0,549.3,0.29,40.0
76,10701610.0,10701783.0,174.0,963.3,521.7,969.1,557.0,0.88,119.0
76,10702228.0,10702248.0,21.0,1017.1,548.5,963.0,547.1,0.99,99.0
76,10703161.0,10703334.0,174.0,984.0,579.7,959.8,586.2,0.47,102.0
76,10703517.0,10703525.0,9.0,963.3,577.4,983.7,568.8,0.43,51.0
76,10704208.0,10704213.0,6.0,983.9,569.0,977.2,561.1,0.23,42.0
76,10704950.0,10705173.0,224.0,989.0,579.0,975.6,588.5,0.34,110.0
76,10705477.0,10705498.0,22.0,975.1,573.9,951.2,518.8,1.43,133.0
76,10705972.0,10705982.0,11.0,958.1,535.2,985.9,548.7,0.61,63.0
76,10707076.0,10707332.0,257.0,987.0,585.2,956.0,563.5,0.78,1057.0
76,10707448.0,10707459.0,12.0,953.5,564.6,989.1,552.8,0.71,73.0
76,10707877.0,10707885.0,9.0,991.9,566.8,976.0,555.9,0.4,49.0
76,10708691.0,10708948.0,258.0,987.5,569.0,976.3,554.2,0.42,1116.0
76,10710610.0,10710820.0,211.0,987.2,566.6,969.9,531.1,0.93,110.0
76,10711398.0,10711412.0,15.0,967.5,551.9,983.0,580.7,0.76,67.0
76,10711578.0,10711593.0,16.0,976.9,576.0,971.2,536.5,0.98,75.0
76,10712717.0,10712960.0,244.0,986.9,562.5,958.7,516.4,1.25,151.0
76,10713342.0,10713362.0,21.0,1013.5,558.1,969.2,537.2,0.96,99.0
76,10714230.0,10714450.0,221.0,978.7,416.3,982.7,495.4,1.99,248.0
76,10714756.0,10714788.0,33.0,982.2,501.3,977.2,556.6,1.37,154.0
76,10715994.0,10716191.0,198.0,964.5,564.3,978.0,530.1,0.88,215.0
76,10716359.0,10716733.0,375.0,965.3,459.1,967.0,544.0,2.11,225.0
76,10716888.0,10716897.0,10.0,962.1,537.9,961.3,516.5,0.53,59.0
76,10718012.0,10718022.0,11.0,951.7,531.7,982.5,530.9,0.56,59.0
76,10719573.0,10719806.0,234.0,959.0,564.9,955.1,570.1,0.15,258.0
76,10720136.0,10720145.0,10.0,961.0,565.5,976.9,544.1,0.6,67.0
76,10721435.0,10721612.0,178.0,979.1,566.5,1006.1,531.6,0.99,243.0
76,10722228.0,10722244.0,17.0,980.8,531.5,954.9,528.5,0.48,65.0
76,10722628.0,10722636.0,9.0,965.8,524.3,985.1,530.4,0.38,46.0
76,10723494.0,10723511.0,18.0,976.0,547.5,920.9,529.8,1.1,92.0
76,10723541.0,10723662.0,122.0,956.5,534.5,1006.5,545.0,0.95,205.0
76,10724467.0,10724476.0,10.0,952.9,535.1,985.2,537.8,0.6,67.0
76,10725354.0,10725617.0,264.0,980.4,539.7,972.4,514.1,0.65,223.0
76,10727380.0,10727532.0,153.0,950.1,457.0,951.0,515.9,1.47,180.0
76,10728969.0,10729268.0,300.0,981.1,518.6,985.2,560.4,1.04,284.0
76,10729811.0,10729820.0,10.0,976.0,561.9,962.5,545.0,0.48,54.0
76,10730115.0,10730120.0,6.0,969.2,549.1,980.8,556.7,0.28,42.0
76,10730705.0,10730920.0,216.0,937.6,486.2,945.2,548.2,1.54,196.0
76,10731406.0,10731414.0,9.0,953.2,538.3,978.8,539.5,0.47,56.0
76,10731910.0,10731916.0,7.0,963.7,540.4,963.9,530.8,0.24,39.0
76,10732658.0,10733354.0,697.0,956.7,528.4,955.8,517.0,0.28,77.0
76,10733477.0,10733488.0,12.0,955.9,529.1,989.4,535.0,0.63,62.0
76,10734684.0,10734817.0,134.0,980.1,559.8,940.8,527.1,1.08,332.0
76,10735117.0,10735135.0,19.0,942.3,522.8,1007.0,543.6,1.29,110.0
76,10735387.0,10735408.0,22.0,994.8,544.3,961.5,526.8,0.75,95.0
76,10736252.0,10736425.0,174.0,953.2,409.0,953.1,510.7,2.55,312.0
76,10738223.0,10738432.0,210.0,960.2,545.2,955.6,530.6,0.37,383.0
76,10740042.0,10740737.0,696.0,964.4,552.6,968.4,550.7,0.09,47.0
76,10741265.0,10741273.0,9.0,958.7,519.1,982.2,519.9,0.43,52.0
76,10741952.0,10742129.0,178.0,921.4,481.1,927.8,536.0,1.37,210.0
