Sub_Number,TrialStart,TrialEnd,Trial_Number,Condition,Target_Contrast
78,23329983,23330770,1028,FarHighWide,0.00501187233627272
78,23331831,23332618,1029,FarLowWide,0.025118864315095794
78,23333682,23334643,1030,FarLowWide,0.031622776601683784
78,23335532,23336355,1031,Constant,0.015848931924611127
78,23337382,23338259,1032,FarHighNarrow_null,0.05011872336272722
78,23339233,23340779,1033,FarLowNarrow,0.012589254117941666
78,23341065,23341979,1034,ThreeLinesControl_null,0.009999999999999995
78,23342909,23343731,1035,FarHighWide,0.00398107170553497
78,23344742,23345555,1036,FarLowNarrow,0.009999999999999995
78,23346594,23347428,1037,FarLowNarrow,0.012589254117941666
78,23348443,23349220,1038,FarHighWide,0.0031622776601683772
78,23350296,23351124,1039,FarHighNarrow,0.012589254117941666
78,23352147,23353012,1040,FarHighNarrow_null,0.03981071705534971
78,23353998,23354732,1041,Constant,0.012589254117941666
78,23355849,23356564,1042,FarLowNarrow,0.015848931924611127
78,23357702,23358572,1043,FarHighNarrow,0.015848931924611127
78,23359549,23360356,1044,ThreeLinesControl,0.01995262314968879
78,23361400,23362173,1045,FarLowNarrow,0.01995262314968879
78,23363251,23363997,1046,FarLowWide_null,0.02511886431509579
78,23365100,23365797,1047,FarLowNarrow,0.015848931924611127
78,23366951,23367589,1048,FarLowWide,0.03981071705534971
78,23368803,23369501,1049,Constant,0.015848931924611127
78,23370635,23371357,1050,FarHighWide,0.00398107170553497
78,23372469,23373174,1051,FarHighWide,0.0031622776601683772
78,23374316,23375134,1052,FarHighNarrow,0.01995262314968879
78,23376163,23376998,1053,Constant,0.012589254117941666
78,23378013,23378982,1054,Constant,0.009999999999999995
78,23379867,23380638,1055,FarLowNarrow,0.01995262314968879
78,23381716,23382526,1056,ThreeLinesControl,0.025118864315095794
78,23383566,23384375,1057,ThreeLinesControl,0.01995262314968879
78,23385419,23386127,1058,FarHighNarrow,0.025118864315095794
78,23387270,23388031,1059,ThreeLinesControl,0.015848931924611127
78,23389118,23389815,1060,FarLowWide_null,0.01995262314968879
78,23390970,23391823,1061,ThreeLinesControl,0.012589254117941666
78,23392820,23393823,1062,FarHighNarrow,0.01995262314968879
78,23394674,23395632,1063,FarLowNarrow,0.015848931924611127
78,23396520,23397400,1064,FarHighNarrow,0.015848931924611127
78,23398369,23399208,1065,FarLowNarrow,0.012589254117941666
78,23400203,23400880,1066,FarLowWide,0.05011872336272721
78,23402037,23402728,1067,ThreeLinesControl,0.015848931924611127
78,23403872,23404520,1068,FarHighNarrow,0.012589254117941666
78,23405715,23406856,1069,Constant,0.00794328234724281
78,23407565,23408392,1070,FarLowWide,0.03981071705534971
78,23409416,23410633,1071,FarHighWide,0.002511886431509578
78,23411268,23413067,1072,FarHighWide,0.0031622776601683772
78,23413120,23414113,1073,FarHighNarrow_null,0.031622776601683784
78,23414973,23415833,1074,ThreeLinesControl,0.012589254117941666
78,23416824,23417617,1075,ThreeLinesControl,0.015848931924611127
78,23418671,23419418,1076,FarLowWide_null,0.025118864315095794
78,23420524,23421298,1077,Constant,0.009999999999999995
78,23422374,23423202,1078,FarLowWide,0.031622776601683784
78,23424223,23425154,1079,Constant,0.012589254117941666
78,23441258,23442131,1080,FarHighNarrow,0.009999999999999995
78,23443106,23443819,1081,FarLowWide,0.02511886431509579
78,23444958,23445651,1082,FarHighNarrow,0.012589254117941666
78,23446808,23447492,1083,FarLowNarrow,0.009999999999999995
78,23448658,23449356,1084,FarHighNarrow,0.015848931924611127
78,23450508,23452306,1085,Constant,0.015848931924611127
78,23452359,23453092,1086,FarHighNarrow,0.01995262314968879
78,23454208,23456006,1087,FarLowWide,0.031622776601683784
78,23456058,23457100,1088,Constant,0.01995262314968879
78,23457909,23458780,1089,ThreeLinesControl,0.01995262314968879
78,23459758,23460461,1090,ThreeLinesControl_null,0.00794328234724281
78,23461592,23462445,1091,FarLowNarrow_null,0.019952623149688785
78,23463426,23464237,1092,FarHighNarrow,0.015848931924611127
78,23465272,23466109,1093,FarLowNarrow,0.012589254117941666
78,23467122,23467973,1094,FarLowNarrow,0.015848931924611127
78,23468970,23469877,1095,FarLowWide,0.03981071705534971
78,23470823,23471654,1096,FarLowWide,0.031622776601683784
78,23472675,23473446,1097,Constant,0.015848931924611127
78,23474524,23475230,1098,Constant,0.012589254117941666
78,23476378,23477238,1099,FarHighNarrow,0.012589254117941666
78,23478227,23479238,1100,ThreeLinesControl_null,0.009999999999999995
78,23480077,23481022,1101,ThreeLinesControl,0.015848931924611127
78,23481928,23483527,1102,FarLowWide,0.02511886431509579
78,23483776,23484695,1103,FarHighWide,0.00398107170553497
78,23485627,23486399,1104,FarHighNarrow,0.009999999999999995
78,23487477,23488287,1105,Constant,0.009999999999999995
78,23489329,23490031,1106,FarLowWide,0.01995262314968879
78,23491163,23492047,1107,FarHighWide,0.0031622776601683772
78,23492994,23493935,1108,FarHighWide,0.002511886431509578
78,23494869,23495976,1109,FarHighNarrow,0.012589254117941666
78,23496723,23497544,1110,FarHighNarrow,0.015848931924611127
78,23498573,23499280,1111,Constant,0.012589254117941666
78,23500426,23501216,1112,Constant,0.009999999999999995
78,23502276,23503072,1113,FarLowNarrow,0.012589254117941666
78,23504127,23504856,1114,FarHighNarrow,0.012589254117941666
78,23505981,23506841,1115,FarHighWide,0.0031622776601683772
78,23507831,23508616,1116,FarHighNarrow,0.015848931924611127
78,23509679,23511478,1117,FarHighWide,0.00398107170553497
78,23511532,23512729,1118,ThreeLinesControl,0.01995262314968879
78,23513380,23514505,1119,ThreeLinesControl,0.025118864315095794
78,23515229,23516249,1120,FarLowNarrow,0.015848931924611127
78,23517082,23517873,1121,ThreeLinesControl,0.01995262314968879
78,23518930,23519825,1122,FarLowWide,0.025118864315095794
78,23520763,23521666,1123,FarHighWide,0.00501187233627272
78,23522599,23523458,1124,FarLowNarrow,0.012589254117941666
78,23524431,23525242,1125,FarHighWide,0.00398107170553497
78,23526276,23527130,1126,FarLowNarrow,0.009999999999999995
78,23528126,23529338,1127,ThreeLinesControl,0.025118864315095794
78,23529979,23531274,1128,FarHighWide,0.00501187233627272
78,23531829,23532851,1129,FarHighWide,0.00398107170553497
78,23533678,23534547,1130,Constant,0.012589254117941666
78,23535541,23536579,1131,FarHighNarrow,0.01995262314968879
78,23537398,23538659,1132,FarHighNarrow,0.015848931924611127
78,23539247,23540251,1133,Constant,0.015848931924611127
78,23541098,23542171,1134,FarHighWide,0.0031622776601683772
78,23542949,23543795,1135,FarLowWide,0.01995262314968879
78,23544802,23546597,1136,FarHighNarrow,0.012589254117941666
78,23546649,23547604,1137,FarHighNarrow,0.015848931924611127
78,23548502,23549420,1138,FarLowNarrow,0.012589254117941666
78,23550334,23551324,1139,FarLowNarrow,0.015848931924611127
78,23552175,23553060,1140,FarLowWide,0.025118864315095794
78,23554012,23554756,1141,FarHighNarrow,0.012589254117941666
78,23555864,23556996,1142,FarLowWide,0.01995262314968879
78,23557712,23558485,1143,FarLowWide,0.025118864315095794
78,23559561,23560437,1144,FarLowNarrow,0.01995262314968879
78,23561416,23562245,1145,FarLowNarrow_null,0.015848931924611124
78,23563266,23564037,1146,FarLowNarrow,0.025118864315095794
78,23565118,23566285,1147,ThreeLinesControl,0.01995262314968879
78,23566966,23567885,1148,Constant,0.012589254117941666
78,23568817,23569934,1149,ThreeLinesControl_null,0.00794328234724281
78,23570669,23571558,1150,FarHighNarrow,0.015848931924611127
78,23572521,23574316,1151,FarHighNarrow,0.012589254117941666
78,23574368,23576166,1152,ThreeLinesControl,0.025118864315095794
78,23576219,23577006,1153,Constant,0.009999999999999995
78,23578050,23579118,1154,Constant,0.012589254117941666
78,23579885,23580806,1155,ThreeLinesControl_null,0.0063095734448019285
78,23581718,23582614,1156,ThreeLinesControl,0.031622776601683784
78,23583562,23584375,1157,Constant,0.015848931924611127
78,23585414,23586287,1158,Constant,0.01995262314968879
78,23587264,23588247,1159,Constant,0.015848931924611127
78,23589117,23589967,1160,ThreeLinesControl,0.02511886431509579
78,23590968,23591791,1161,Constant,0.012589254117941666
78,23592817,23593615,1162,Constant,0.015848931924611127
78,23594667,23595447,1163,Constant,0.01995262314968879
78,23596520,23597344,1164,Constant,0.015848931924611127
78,23598371,23599192,1165,Constant,0.01995262314968879
78,23600255,23601040,1166,Constant,0.025118864315095794
78,23602104,23602912,1167,ThreeLinesControl,0.01995262314968879
78,23603954,23605735,1168,FarLowNarrow,0.031622776601683784
78,23605787,23606648,1169,Constant,0.01995262314968879
78,23607636,23608537,1170,Constant,0.015848931924611127
78,23609487,23610289,1171,ThreeLinesControl,0.025118864315095794
78,23611331,23612169,1172,FarLowWide_null,0.01995262314968879
78,23613183,23613969,1173,ThreeLinesControl,0.031622776601683784
78,23615036,23615793,1174,FarLowNarrow,0.03981071705534971
78,23616886,23617626,1175,FarLowNarrow,0.031622776601683784
78,23618733,23619626,1176,FarLowNarrow,0.02511886431509579
78,23620587,23621842,1177,Constant,0.012589254117941666
78,23622437,23623298,1178,Constant,0.015848931924611127
78,23624287,23625106,1179,Constant,0.012589254117941666
78,23626138,23627290,1180,FarLowNarrow,0.01995262314968879
78,23627990,23628818,1181,ThreeLinesControl,0.02511886431509579
78,23629839,23631637,1182,FarLowNarrow_null,0.012589254117941663
78,23631689,23632554,1183,ThreeLinesControl,0.01995262314968879
78,23633538,23634459,1184,ThreeLinesControl,0.015848931924611127
78,23635373,23636267,1185,FarLowNarrow,0.015848931924611127
78,23637213,23638059,1186,ThreeLinesControl,0.01995262314968879
78,23639056,23639812,1187,ThreeLinesControl,0.025118864315095794
78,23640902,23641811,1188,FarLowNarrow,0.012589254117941666
78,23642750,23643619,1189,ThreeLinesControl,0.031622776601683784
78,23644601,23645484,1190,FarLowNarrow,0.009999999999999995
78,23646452,23647244,1191,FarLowNarrow,0.012589254117941666
78,23648305,23649476,1192,ThreeLinesControl,0.02511886431509579
78,23650157,23650996,1193,FarLowNarrow,0.015848931924611127
78,23652008,23653805,1194,FarLowNarrow,0.01995262314968879
78,23653858,23654692,1195,FarLowNarrow,0.025118864315095794
78,23655708,23656540,1196,ThreeLinesControl_null,0.00794328234724281
78,23657557,23658373,1197,FarLowNarrow_null,0.015848931924611124
78,23659408,23660205,1198,ThreeLinesControl_null,0.0063095734448019285
78,23661258,23662117,1199,ThreeLinesControl_null,0.005011872336272719
87,1005099,1006579,0,ThreeLinesControl,0.1
87,1006948,1008747,1,ThreeLinesControl,0.07943282347242815
87,1008799,1010597,2,FarLowWide,0.1
87,1010649,1012447,3,FarLowWide,0.1
87,1012499,1013667,4,FarHighNarrow,0.1
87,1014352,1015771,5,Constant,0.1
87,1016200,1017499,6,FarLowWide,0.1
87,1018051,1018948,7,FarLowNarrow_null,0.1
87,1019901,1020780,8,FarLowNarrow,0.1
87,1021724,1022428,9,FarHighNarrow,0.07943282347242815
87,1023559,1024420,10,FarHighNarrow_null,0.1
87,1025391,1026140,11,FarLowNarrow,0.07943282347242815
87,1027244,1028388,12,Constant,0.07943282347242815
87,1029096,1030012,13,ThreeLinesControl,0.1
87,1030948,1031773,14,FarLowWide,0.07943282347242815
87,1032798,1033805,15,FarLowWide,0.06309573444801932
87,1034648,1035517,16,FarLowWide,0.05011872336272722
87,1036503,1037373,17,FarLowNarrow,0.06309573444801932
87,1038352,1039165,18,FarHighNarrow,0.06309573444801932
87,1040201,1041230,19,ThreeLinesControl,0.07943282347242815
87,1042052,1042990,20,FarLowNarrow,0.05011872336272722
87,1043903,1044750,21,Constant,0.1
87,1045752,1046678,22,ThreeLinesControl,0.06309573444801932
87,1047602,1048454,23,FarLowNarrow,0.03981071705534971
87,1049452,1050238,24,ThreeLinesControl,0.05011872336272722
87,1051277,1052030,25,Constant,0.07943282347242815
87,1053112,1053790,26,FarHighNarrow,0.05011872336272722
87,1054944,1055663,27,Constant,0.06309573444801932
87,1056797,1057983,28,FarHighWide,0.1
87,1058647,1059575,29,Constant,0.05011872336272722
87,1060499,1061407,30,Constant,0.03981071705534971
87,1062349,1063455,31,FarHighWide_null,0.1
87,1064200,1065151,32,FarLowWide,0.03981071705534971
87,1066055,1066944,33,FarHighNarrow,0.03981071705534971
87,1067904,1068760,34,Constant,0.031622776601683784
87,1069755,1070808,35,FarHighNarrow,0.031622776601683784
87,1071604,1072672,36,ThreeLinesControl,0.03981071705534971
87,1073454,1074432,37,Constant,0.02511886431509579
87,1075304,1076200,38,FarHighWide_null,0.07943282347242815
87,1077155,1078954,39,FarHighNarrow_null,0.07943282347242815
87,1079006,1079696,40,ThreeLinesControl_null,0.1
87,1080847,1082185,41,Constant,0.01995262314968879
87,1082680,1083665,42,FarLowNarrow_null,0.1
87,1084514,1085497,43,FarHighWide,0.07943282347242815
87,1086366,1087281,44,FarLowNarrow,0.031622776601683784
87,1088218,1089313,45,FarHighNarrow,0.02511886431509579
87,1090068,1091306,46,FarHighWide,0.06309573444801932
87,1091920,1093154,47,FarHighNarrow,0.01995262314968879
87,1093770,1094818,48,FarLowNarrow,0.02511886431509579
87,1095623,1096522,49,FarHighWide,0.05011872336272722
87,1097475,1098250,50,Constant,0.015848931924611127
87,1099323,1100298,51,FarHighWide,0.03981071705534971
87,1101174,1102186,52,FarLowWide,0.031622776601683784
87,1103030,1103986,53,ThreeLinesControl_null,0.07943282347242815
87,1104893,1105843,54,FarLowWide,0.02511886431509579
87,1106741,1107643,55,FarLowNarrow,0.01995262314968879
87,1108591,1109547,56,FarLowNarrow,0.015848931924611127
87,1110440,1111371,57,FarHighNarrow,0.015848931924611127
87,1112274,1113315,58,FarHighWide,0.031622776601683784
87,1114107,1115099,59,ThreeLinesControl,0.031622776601683784
87,1115952,1116972,60,FarLowWide,0.01995262314968879
87,1117802,1118780,61,FarLowNarrow,0.012589254117941666
87,1119655,1120668,62,FarLowNarrow,0.009999999999999995
87,1121507,1122404,63,FarHighNarrow,0.012589254117941666
87,1123356,1124332,64,FarHighWide,0.02511886431509579
87,1125206,1126180,65,FarLowWide,0.015848931924611127
87,1127060,1128092,66,FarHighNarrow,0.015848931924611127
87,1128909,1130029,67,Constant,0.012589254117941666
87,1130759,1131685,68,FarLowNarrow,0.012589254117941666
87,1132610,1133541,69,ThreeLinesControl,0.02511886431509579
87,1134460,1135301,70,FarLowNarrow,0.015848931924611127
87,1136309,1137213,71,FarLowNarrow,0.012589254117941666
87,1138160,1139141,72,FarHighWide_null,0.06309573444801932
87,1140011,1141165,73,FarLowNarrow,0.009999999999999995
87,1141843,1142549,74,FarLowNarrow,0.00794328234724281
87,1143678,1144454,75,Constant_null,0.1
87,1145512,1146358,76,FarHighNarrow,0.012589254117941666
87,1147355,1148246,77,FarLowNarrow,0.009999999999999995
87,1149206,1150094,78,Constant,0.009999999999999995
87,1151058,1151966,79,FarHighNarrow,0.015848931924611127
87,1152908,1154054,80,FarHighWide,0.01995262314968879
87,1154760,1155735,81,FarLowNarrow,0.012589254117941666
87,1156611,1157423,82,FarHighNarrow,0.01995262314968879
87,1158462,1159191,83,ThreeLinesControl,0.031622776601683784
87,1160311,1161015,84,ThreeLinesControl,0.02511886431509579
87,1162161,1163023,85,Constant,0.012589254117941666
87,1164013,1165159,86,FarLowWide,0.012589254117941666
87,1165863,1167024,87,FarLowWide,0.015848931924611127
87,1167712,1168800,88,ThreeLinesControl,0.01995262314968879
87,1169564,1170704,89,ThreeLinesControl,0.015848931924611127
87,1171397,1172712,90,FarLowWide,0.01995262314968879
87,1173229,1174248,91,FarHighWide,0.015848931924611127
87,1175061,1175960,92,FarLowWide,0.025118864315095794
87,1176908,1177696,93,FarHighNarrow,0.015848931924611127
87,1178760,1179721,94,FarLowWide,0.01995262314968879
87,1180609,1181593,95,FarHighNarrow,0.012589254117941666
87,1182461,1183689,96,FarHighNarrow,0.015848931924611127
87,1184311,1185473,97,FarHighWide,0.012589254117941666
87,1186163,1187041,98,FarLowWide,0.015848931924611127
87,1188013,1188945,99,ThreeLinesControl,0.012589254117941666
87,1189863,1190610,100,FarLowWide,0.012589254117941666
87,1191714,1192874,101,FarLowWide,0.009999999999999995
87,1193566,1194570,102,FarLowWide,0.012589254117941666
87,1195413,1196410,103,FarLowWide,0.015848931924611127
87,1197264,1198330,104,ThreeLinesControl,0.015848931924611127
87,1199116,1200114,105,FarHighNarrow,0.012589254117941666
87,1200948,1201626,106,FarHighNarrow,0.015848931924611127
87,1202780,1203474,107,FarLowWide,0.01995262314968879
87,1204615,1205659,108,FarLowNarrow,0.009999999999999995
87,1206460,1207763,109,FarLowWide,0.015848931924611127
87,1208310,1209339,110,FarHighNarrow,0.012589254117941666
87,1210166,1211387,111,FarHighWide,0.009999999999999995
87,1212015,1213027,112,ThreeLinesControl_null,0.06309573444801932
87,1213864,1214651,113,FarLowWide,0.01995262314968879
87,1215717,1216652,114,ThreeLinesControl,0.012589254117941666
87,1217566,1218604,115,FarHighWide,0.00794328234724281
87,1219417,1220284,116,FarLowWide,0.025118864315095794
87,1221267,1222204,117,FarHighWide_null,0.05011872336272722
87,1223116,1224140,118,FarHighWide,0.009999999999999995
87,1224965,1225932,119,FarLowWide,0.031622776601683784
87,1255003,1256175,120,FarLowWide,0.02511886431509579
87,1256837,1257759,121,FarLowWide,0.01995262314968879
87,1258671,1259535,122,FarLowWide,0.015848931924611127
87,1260503,1261447,123,FarLowWide_null,0.1
87,1262346,1263303,124,FarLowNarrow,0.012589254117941666
87,1264196,1265135,125,FarLowWide,0.012589254117941666
87,1266052,1266983,126,ThreeLinesControl,0.009999999999999995
87,1267899,1268848,127,FarLowWide,0.015848931924611127
87,1269749,1270704,128,ThreeLinesControl,0.012589254117941666
87,1271604,1272576,129,FarLowWide,0.012589254117941666
87,1273452,1274664,130,FarHighWide,0.012589254117941666
87,1275303,1276328,131,FarLowNarrow,0.015848931924611127
87,1277155,1278128,132,FarHighNarrow,0.009999999999999995
87,1279004,1280049,133,Constant,0.009999999999999995
87,1280856,1282001,134,FarHighWide,0.009999999999999995
87,1282703,1283569,135,FarHighWide,0.00794328234724281
87,1284564,1285313,136,Constant,0.00794328234724281
87,1286396,1287577,137,Constant,0.009999999999999995
87,1288228,1289265,138,FarHighNarrow,0.00794328234724281
87,1290072,1290857,139,ThreeLinesControl,0.015848931924611127
87,1291906,1292938,140,FarHighWide,0.009999999999999995
87,1293748,1294754,141,FarHighWide_null,0.03981071705534971
87,1295581,1296770,142,FarHighWide,0.00794328234724281
87,1297436,1298530,143,FarHighWide,0.009999999999999995
87,1299285,1300146,144,FarLowNarrow_null,0.07943282347242815
87,1301139,1302186,145,FarLowWide,0.009999999999999995
87,1302989,1303963,146,FarLowWide,0.012589254117941666
87,1304839,1305851,147,FarLowNarrow,0.012589254117941666
87,1306689,1307723,148,ThreeLinesControl_null,0.05011872336272722
87,1308541,1309587,149,FarHighNarrow,0.009999999999999995
87,1310392,1311387,150,Constant,0.012589254117941666
87,1312240,1313267,151,FarHighWide,0.012589254117941666
87,1314090,1315267,152,ThreeLinesControl,0.01995262314968879
87,1315931,1316996,153,FarHighNarrow_null,0.1
87,1317765,1318916,154,FarHighWide,0.015848931924611127
87,1319598,1320572,155,FarHighNarrow,0.012589254117941666
87,1321433,1323223,156,FarLowNarrow,0.015848931924611127
87,1323274,1324124,157,FarHighWide,0.012589254117941666
87,1325119,1326572,158,FarHighWide,0.015848931924611127
87,1326971,1327980,159,FarLowNarrow,0.01995262314968879
87,1328821,1329741,160,FarLowWide,0.015848931924611127
87,1330671,1331693,161,ThreeLinesControl,0.025118864315095794
87,1332525,1333709,162,FarLowWide,0.012589254117941666
87,1334374,1335357,163,FarHighNarrow,0.015848931924611127
87,1336225,1337341,164,FarHighNarrow,0.012589254117941666
87,1338076,1339149,165,Constant,0.009999999999999995
87,1339926,1340990,166,Constant,0.012589254117941666
87,1341776,1343022,167,FarHighWide,0.012589254117941666
87,1343626,1344838,168,FarLowWide,0.015848931924611127
87,1345482,1346446,169,FarHighWide,0.015848931924611127
87,1347320,1348374,170,ThreeLinesControl,0.01995262314968879
87,1349152,1350302,171,FarHighNarrow,0.009999999999999995
87,1350987,1352175,172,ThreeLinesControl,0.015848931924611127
87,1352820,1353943,173,FarHighWide,0.012589254117941666
87,1354670,1355887,174,FarHighNarrow,0.00794328234724281
87,1356525,1357583,175,FarLowNarrow,0.015848931924611127
87,1358374,1359375,176,ThreeLinesControl,0.01995262314968879
87,1360225,1361383,177,FarLowNarrow,0.012589254117941666
87,1362077,1363255,178,FarLowNarrow,0.009999999999999995
87,1363927,1365416,179,FarLowNarrow,0.012589254117941666
87,1365779,1367112,180,FarHighWide,0.009999999999999995
87,1367628,1368600,181,Constant,0.015848931924611127
87,1369478,1370528,182,FarHighWide,0.00794328234724281
87,1371328,1372568,183,FarLowWide,0.012589254117941666
87,1373178,1374376,184,ThreeLinesControl_null,0.03981071705534971
87,1375028,1376352,185,FarLowWide,0.015848931924611127
87,1376853,1378136,186,Constant,0.012589254117941666
87,1378687,1379809,187,Constant,0.009999999999999995
87,1380520,1381697,188,FarLowNarrow,0.015848931924611127
87,1382356,1383505,189,FarHighNarrow,0.0063095734448019285
87,1384206,1385345,190,ThreeLinesControl,0.015848931924611127
87,1386072,1387161,191,Constant_null,0.07943282347242815
87,1387927,1389025,192,FarLowWide,0.01995262314968879
87,1389778,1390649,193,Constant,0.00794328234724281
87,1391629,1392394,194,FarHighNarrow,0.005011872336272719
87,1393479,1394578,195,Constant_null,0.06309573444801932
87,1395329,1396474,196,ThreeLinesControl,0.012589254117941666
87,1397180,1398202,197,FarLowNarrow,0.012589254117941666
87,1399030,1399954,198,FarLowWide,0.015848931924611127
87,1400879,1401666,199,ThreeLinesControl,0.015848931924611127
87,1402731,1403922,200,ThreeLinesControl,0.012589254117941666
87,1404580,1405347,201,FarLowWide,0.012589254117941666
87,1406414,1407571,202,ThreeLinesControl,0.015848931924611127
87,1408249,1409227,203,FarHighWide,0.0063095734448019285
87,1410082,1411283,204,FarHighWide,0.00794328234724281
87,1411925,1413011,205,ThreeLinesControl,0.012589254117941666
87,1413777,1414915,206,FarHighNarrow,0.00398107170553497
87,1415628,1416692,207,ThreeLinesControl,0.015848931924611127
87,1417479,1418436,208,FarLowNarrow,0.015848931924611127
87,1419328,1420380,209,FarLowWide,0.009999999999999995
87,1421182,1422108,210,ThreeLinesControl,0.012589254117941666
87,1423032,1424100,211,FarHighNarrow,0.00501187233627272
87,1424882,1425980,212,Constant,0.009999999999999995
87,1426732,1427724,213,FarLowNarrow,0.012589254117941666
87,1428583,1429589,214,Constant_null,0.07943282347242814
87,1430434,1431429,215,Constant,0.012589254117941666
87,1432284,1433333,216,FarHighNarrow,0.00398107170553497
87,1434133,1435125,217,Constant,0.015848931924611127
87,1435976,1436989,218,Constant_null,0.06309573444801932
87,1437808,1438822,219,FarLowNarrow,0.015848931924611127
87,1439642,1440997,220,FarHighWide,0.0063095734448019285
87,1441497,1442766,221,FarHighWide,0.00794328234724281
87,1443347,1444510,222,FarLowWide,0.012589254117941666
87,1445195,1446326,223,Constant,0.01995262314968879
87,1447048,1448246,224,FarLowNarrow,0.012589254117941666
87,1448898,1450222,225,ThreeLinesControl,0.009999999999999995
87,1450748,1451934,226,FarLowWide_null,0.07943282347242815
87,1452602,1453702,227,FarLowWide,0.015848931924611127
87,1454460,1455487,228,ThreeLinesControl,0.012589254117941666
87,1456318,1457719,229,FarLowWide,0.012589254117941666
87,1458168,1459415,230,FarLowWide_null,0.06309573444801932
87,1460019,1461215,231,FarHighNarrow,0.00501187233627272
87,1461871,1463079,232,FarLowWide,0.009999999999999995
87,1463720,1464903,233,FarHighNarrow,0.006309573444801929
87,1465569,1466663,234,FarHighNarrow_null,0.07943282347242815
87,1467401,1468472,235,FarLowNarrow,0.015848931924611127
87,1469238,1470272,236,FarHighWide,0.0063095734448019285
87,1471081,1472272,237,Constant,0.015848931924611127
87,1472931,1474040,238,FarHighWide,0.00794328234724281
87,1474781,1475952,239,FarLowNarrow,0.012589254117941666
87,1499430,1500538,240,FarLowWide,0.012589254117941666
87,1501268,1502379,241,FarLowWide,0.015848931924611127
87,1503117,1504075,242,ThreeLinesControl,0.009999999999999995
87,1504967,1505955,243,FarHighWide,0.0063095734448019285
87,1506822,1507603,244,FarLowNarrow,0.009999999999999995
87,1508671,1509595,245,FarLowNarrow,0.012589254117941666
87,1510520,1511483,246,FarHighWide,0.00794328234724281
87,1512374,1513291,247,FarLowWide,0.01995262314968879
87,1514222,1515379,248,Constant,0.012589254117941666
87,1516073,1516900,249,Constant,0.015848931924611127
87,1517923,1518652,250,Constant,0.012589254117941666
87,1519775,1520732,251,ThreeLinesControl_null,0.031622776601683784
87,1521623,1522580,252,FarLowNarrow,0.015848931924611127
87,1523474,1524252,253,FarLowNarrow,0.012589254117941666
87,1525325,1526148,254,FarLowWide,0.015848931924611127
87,1527157,1528100,255,ThreeLinesControl,0.012589254117941666
87,1528990,1529933,256,FarLowNarrow,0.009999999999999995
87,1530825,1531741,257,FarHighNarrow,0.007943282347242812
87,1532671,1533805,258,FarHighWide,0.0063095734448019285
87,1534521,1535717,259,ThreeLinesControl,0.015848931924611127
87,1536373,1537413,260,FarHighNarrow,0.006309573444801929
87,1538223,1539165,261,FarHighWide,0.005011872336272719
87,1540073,1541125,262,FarHighWide,0.0063095734448019285
87,1541927,1542910,263,FarHighNarrow,0.007943282347242812
87,1543775,1545126,264,ThreeLinesControl,0.012589254117941666
87,1545626,1546790,265,Constant,0.009999999999999995
87,1547477,1548430,266,Constant,0.00794328234724281
87,1549326,1550534,267,Constant,0.0063095734448019285
87,1551177,1552318,268,FarLowNarrow_null,0.06309573444801932
87,1553026,1554023,269,FarHighWide,0.00794328234724281
87,1554876,1555911,270,FarLowWide,0.012589254117941666
87,1556709,1557687,271,FarLowWide,0.015848931924611127
87,1558544,1559599,272,FarLowNarrow,0.00794328234724281
87,1560377,1561463,273,Constant_null,0.07943282347242814
87,1562224,1563271,274,FarLowWide,0.012589254117941666
87,1564072,1565367,275,FarLowWide,0.015848931924611127
87,1565925,1567112,276,Constant,0.00794328234724281
87,1567777,1568784,277,FarHighNarrow,0.009999999999999997
87,1569627,1570728,278,FarLowNarrow_null,0.05011872336272722
87,1571477,1572672,279,FarHighNarrow,0.012589254117941668
87,1573327,1574440,280,FarLowNarrow,0.0063095734448019285
87,1575177,1576224,281,FarLowNarrow,0.00794328234724281
87,1577028,1578200,282,FarHighNarrow_null,0.06309573444801932
87,1578879,1579969,283,FarLowWide,0.012589254117941666
87,1580729,1581841,284,FarLowNarrow,0.0063095734448019285
87,1582561,1583849,285,FarHighNarrow,0.009999999999999997
87,1584416,1586193,286,Constant,0.009999999999999995
87,1586245,1586921,287,FarLowWide,0.015848931924611127
87,1588081,1588889,288,ThreeLinesControl,0.015848931924611127
87,1589912,1590906,289,FarHighWide,0.009999999999999995
87,1591758,1592706,290,FarHighWide,0.012589254117941666
87,1593609,1594698,291,FarHighWide,0.015848931924611127
87,1595457,1596802,292,FarLowNarrow,0.00794328234724281
87,1597313,1598354,293,FarHighWide,0.012589254117941666
87,1599162,1600250,294,FarHighNarrow,0.012589254117941668
87,1601013,1602058,295,FarHighWide,0.009999999999999995
87,1602862,1604003,296,FarHighWide,0.00794328234724281
87,1604716,1605859,297,FarHighNarrow,0.009999999999999997
87,1606566,1607883,298,ThreeLinesControl,0.012589254117941666
87,1608415,1609587,299,FarLowWide,0.01995262314968879
87,1610266,1611323,300,FarHighNarrow,0.007943282347242812
87,1612099,1612883,301,FarHighNarrow_null,0.05011872336272722
87,1613931,1614939,302,ThreeLinesControl,0.009999999999999995
87,1615771,1616588,303,FarLowNarrow,0.009999999999999995
87,1617598,1618356,304,FarLowNarrow,0.012589254117941666
87,1619431,1620428,305,FarHighWide,0.0063095734448019285
