Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
88,890,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.2522418070002459
88,891,FarHighWide,0.5,0.25,0.03,0.039810717055349706,1,0.3473123209987534
88,892,Constant_null,0.1,0.1,0.1,0.0063095734448019285,1,0.3463879030023236
88,893,ThreeLinesControl,0.0,0.0,0.1,0.0630957344480193,0,0.2810623490076978
88,894,FarHighWide,0.5,0.25,0.03,0.03162277660168378,1,0.3006099729973357
88,895,FarHighNarrow,0.2,0.15,0.1,0.019952623149688785,0,0.3615158930042526
88,896,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,1,0.3088848330080509
88,897,FarLowWide,0.03,0.25,0.5,0.050118723362727206,1,0.3867589449946536
88,898,Constant,0.1,0.1,0.1,0.025118864315095787,0,0.3372952450008597
88,899,FarHighWide_null,0.5,0.25,0.03,0.02511886431509579,1,0.3085905680054566
88,900,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,1,0.2341384180035675
88,901,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,0,0.3045805519941496
88,902,Constant,0.1,0.1,0.1,0.03162277660168378,1,0.30878502200357616
88,903,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.45098820398561656
88,904,FarLowWide,0.03,0.25,0.5,0.039810717055349706,0,0.281403759989189
88,905,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.36693052100599743
88,906,FarHighWide,0.5,0.25,0.03,0.025118864315095787,1,0.3968260800029384
88,907,FarHighWide_null,0.5,0.25,0.03,0.01995262314968879,1,0.4113838759949431
88,908,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,1,0.36230622199946083
88,909,ThreeLinesControl,0.0,0.0,0.1,0.07943282347242812,1,0.4325255009898683
88,910,FarLowWide,0.03,0.25,0.5,0.050118723362727206,1,0.4129292759898817
88,911,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.3140505400078837
88,912,FarHighWide,0.5,0.25,0.03,0.019952623149688785,0,0.32523005100665614
88,913,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.37134686499484815
88,914,FarHighNarrow,0.2,0.15,0.1,0.039810717055349706,1,0.33769145800033584
88,915,FarLowWide,0.03,0.25,0.5,0.039810717055349706,0,0.3166329400119139
88,916,FarHighWide,0.5,0.25,0.03,0.025118864315095787,1,0.3469605220016092
88,917,ThreeLinesControl,0.0,0.0,0.1,0.0630957344480193,1,0.35273104200314265
88,918,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.42216630099574104
88,919,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,0,0.39663120300974697
